13;149.93;0
16;125.2;0
13;146.33;1
16;121.6;1
12;147.6;1
15;40.67;2
14;68.57;2
12;145.8;2
13;138.77;2
15;37.07;3
14;64.43;3
13;135.17;3
12;144.0;3
12;142.2;4
14;45.17;4
13;131.6;4
14;38.23;5
13;128.0;5
14;34.88;6
8;124.0;6
11;112.1;6
13;110.53;6
8;120.33;7
7;122.13;7
14;23.9;7
11;108.5;7
13;106.93;7
8;107.67;8
7;121.07;8
13;92.17;8
14;23.3;8
12;105.6;8
14;22.83;9
12;102.0;9
7;118.47;9
13;92.1;9
9;97.77;10
7;117.4;10
12;94.1;10
13;60.17;10
12;90.5;11
7;105.63;11
9;94.43;11
11;91.4;11
8;96.33;11
13;56.07;11
8;96.17;12
7;104.93;12
12;85.6;12
11;91.0;12
13;52.6;12
13;48.5;13
8;92.83;13
11;87.73;13
7;95.83;13
12;85.6;13
6;104.83;13
11;87.4;14
13;39.53;14
6;101.83;14
12;85.5;14
8;92.67;14
13;39.53;15
8;86.23;15
6;101.33;15
7;92.6;15
12;83.1;15
9;86.23;15
6;98.33;16
13;29.67;16
8;85.57;16
12;83.0;16
7;92.6;16
12;82.0;17
8;83.93;17
9;82.9;17
13;29.6;17
11;82.27;17
5;98.2;17
7;92.33;17
5;94.87;18
8;82.9;18
7;90.37;18
12;81.9;18
13;25.8;18
12;78.57;19
8;82.3;19
11;81.83;19
13;25.6;19
7;90.33;19
8;82.23;20
13;24.27;20
12;75.67;20
7;89.77;20
11;81.83;20
8;80.27;21
13;22.2;21
11;78.67;21
12;72.07;21
10;79.33;21
6;87.9;21
7;86.83;21
13;22.0;22
7;86.7;22
8;78.63;22
12;50.0;22
11;77.43;22
13;20.67;23
7;86.27;23
12;47.53;23
11;77.17;23
11;68.5;24
12;43.0;24
10;75.83;24
13;19.43;24
7;85.87;24
8;70.73;25
12;40.53;25
11;68.17;25
7;84.87;25
13;16.6;25
6;85.0;25
13;13.0;26
8;69.2;26
11;67.67;26
9;68.13;26
7;84.1;26
12;37.57;26
6;84.43;26
10;68.0;26
10;65.0;27
7;82.37;27
11;64.83;27
9;68.0;27
6;84.4;27
12;35.6;27
8;68.97;27
7;82.33;28
9;66.5;28
8;68.97;28
10;64.5;28
11;63.8;28
12;35.1;28
6;83.4;28
12;33.6;29
7;81.37;29
9;66.33;29
10;62.2;29
6;83.0;29
8;67.7;29
11;60.73;29
10;61.2;30
11;60.2;30
6;82.7;30
9;64.88;30
8;65.5;30
7;80.6;30
12;33.1;30
10;59.13;31
6;81.5;31
9;63.17;31
7;79.63;31
8;64.9;31
11;58.47;31
12;32.6;31
5;81.53;31
7;79.63;32
11;58.23;32
12;32.33;32
9;62.17;32
6;81.1;32
12;32.0;33
11;57.83;33
6;80.07;33
9;59.83;33
5;81.1;33
7;78.67;33
8;61.83;33
11;57.13;34
7;78.07;34
12;31.5;34
9;58.83;34
6;79.5;34
8;61.23;34
8;60.42;35
6;79.45;35
11;53.47;35
10;55.83;35
7;76.7;35
9;58.57;35
12;30.83;35
9;55.23;36
11;53.47;36
8;57.97;36
7;73.2;36
6;79.4;36
12;30.6;36
10;52.78;37
6;77.73;37
7;73.0;37
8;56.87;37
5;78.2;37
11;51.6;37
12;30.4;37
5;77.85;38
7;72.17;38
6;76.07;38
9;52.7;38
12;29.55;38
8;56.87;38
11;51.5;38
5;76.13;39
6;75.83;39
9;52.23;39
8;55.6;39
12;29.4;39
11;51.27;39
7;71.6;39
12;29.0;40
7;71.3;40
6;75.57;40
8;55.6;40
11;50.13;40
11;48.17;41
6;74.4;41
9;49.53;41
12;28.73;41
8;54.17;41
7;71.13;41
8;54.08;42
11;47.67;42
7;69.33;42
12;28.23;42
5;74.0;42
6;71.9;42
5;72.97;43
8;53.73;43
9;47.4;43
10;47.07;43
12;27.67;43
7;68.93;43
11;46.42;43
11;46.2;44
9;47.4;44
8;51.78;44
5;72.8;44
7;68.93;44
12;27.27;44
12;26.5;45
10;46.03;45
5;71.8;45
7;68.5;45
8;50.07;45
11;45.1;45
9;47.33;45
8;49.9;46
5;70.67;46
9;46.3;46
7;68.1;46
12;25.83;46
11;44.73;46
9;45.83;47
11;44.58;47
5;70.6;47
7;67.13;47
6;67.6;47
12;25.35;47
8;48.73;47
11;43.9;48
5;69.72;48
8;47.33;48
7;67.13;48
9;45.83;48
12;25.27;48
5;68.55;49
9;45.23;49
11;43.37;49
10;43.67;49
7;66.97;49
12;25.1;49
8;47.3;49
9;43.83;50
5;68.0;50
12;23.67;50
11;40.57;50
10;43.23;50
7;65.8;50
6;66.9;50
8;46.9;50
5;66.83;51
11;39.62;51
9;43.47;51
8;46.7;51
7;65.23;51
10;42.8;51
6;66.5;51
12;23.5;51
7;64.8;52
8;46.07;52
11;35.9;52
10;42.77;52
12;23.17;52
5;65.8;52
6;65.8;52
10;41.83;53
7;64.8;53
12;22.93;53
8;45.4;53
6;65.73;53
11;35.78;53
12;22.8;54
7;61.23;54
10;41.83;54
8;45.15;54
11;34.93;54
6;65.67;54
8;44.1;55
7;60.9;55
11;34.5;55
9;41.15;55
10;40.43;55
12;22.27;55
6;65.4;55
10;40.13;56
6;64.97;56
8;43.73;56
7;58.4;56
11;31.93;56
12;21.95;56
12;21.88;57
6;64.8;57
8;43.27;57
7;55.0;57
11;31.87;57
10;39.8;57
8;43.25;58
5;64.67;58
11;31.68;58
10;39.57;58
12;21.67;58
6;63.5;58
7;54.17;58
12;21.5;59
11;31.6;59
5;63.5;59
7;54.17;59
10;39.4;59
6;63.23;59
8;42.67;59
11;31.4;60
7;53.9;60
10;39.17;60
8;42.6;60
12;21.4;60
6;63.03;60
5;63.33;60
10;37.93;61
9;38.5;61
12;21.0;61
6;63.0;61
7;53.77;61
8;42.53;61
5;63.33;61
11;31.4;61
10;36.45;62
11;31.33;62
7;53.23;62
6;62.55;62
9;37.95;62
8;42.4;62
12;20.27;62
10;35.72;63
12;19.8;63
8;42.07;63
7;52.8;63
9;37.18;63
6;62.33;63
11;31.3;63
6;60.83;64
12;19.67;64
9;36.57;64
10;34.83;64
11;30.72;64
8;41.6;64
5;62.3;64
7;52.8;64
8;41.07;65
7;51.7;65
9;35.7;65
5;61.9;65
12;19.1;65
10;34.27;65
11;30.57;65
6;59.87;65
8;41.02;66
6;59.83;66
11;30.4;66
7;51.3;66
9;34.67;66
10;34.13;66
12;16.6;66
5;61.73;66
8;40.88;67
7;51.3;67
9;34.3;67
5;59.47;67
10;33.2;67
12;14.83;67
11;29.83;67
4;60.1;67
6;59.27;67
8;40.85;68
6;58.13;68
7;51.17;68
12;14.3;68
9;33.73;68
11;29.1;68
10;33.1;68
8;40.58;69
12;13.0;69
11;29.05;69
10;31.2;69
7;51.17;69
9;33.57;69
5;57.67;69
6;57.5;69
12;9.83;70
8;40.52;70
10;31.17;70
6;56.2;70
7;50.83;70
9;32.33;70
11;28.93;70
5;57.0;70
8;40.13;71
10;30.67;71
6;55.97;71
7;50.57;71
12;7.3;71
9;31.73;71
11;28.77;71
5;56.27;71
4;56.77;71
9;31.25;72
8;39.63;72
7;50.43;72
6;55.77;72
12;6.7;72
11;28.43;72
10;29.93;72
9;31.05;73
8;39.33;73
7;50.4;73
11;28.33;73
10;29.5;73
6;55.73;73
8;39.12;74
10;28.8;74
11;28.27;74
7;49.9;74
6;54.63;74
9;30.83;74
5;55.3;74
8;38.7;75
10;28.3;75
11;27.8;75
9;30.8;75
6;53.03;75
5;55.17;75
7;49.77;75
8;38.63;76
7;49.6;76
11;27.7;76
5;54.9;76
6;52.8;76
9;30.4;76
7;49.6;77
9;30.23;77
6;52.28;77
8;38.2;77
5;54.47;77
11;27.6;77
8;37.73;78
11;27.33;78
9;30.0;78
7;48.8;78
6;52.17;78
5;54.2;78
9;29.05;79
5;54.17;79
6;51.38;79
10;27.0;79
11;26.6;79
7;48.7;79
8;37.33;79
9;29.0;80
7;48.47;80
8;36.63;80
11;26.1;80
10;26.6;80
5;54.12;80
6;50.77;80
9;28.67;81
11;25.8;81
5;53.93;81
8;36.57;81
6;50.12;81
7;48.3;81
10;25.93;81
11;25.6;82
10;25.67;82
6;49.67;82
7;47.83;82
5;53.5;82
8;36.5;82
9;28.67;82
11;25.55;83
5;52.77;83
7;47.63;83
8;36.2;83
9;28.37;83
6;49.28;83
8;35.3;84
7;47.17;84
9;28.0;84
11;25.53;84
6;49.17;84
4;52.5;84
5;51.8;84
8;35.17;85
5;51.67;85
9;27.6;85
7;47.0;85
6;49.07;85
11;24.93;85
10;25.27;85
4;51.7;85
8;34.8;86
9;27.0;86
10;25.17;86
6;48.83;86
11;24.9;86
7;46.6;86
5;51.5;86
6;48.62;87
4;51.47;87
7;46.43;87
5;51.4;87
9;26.17;87
11;24.87;87
8;34.67;87
7;46.05;88
8;34.35;88
6;48.5;88
9;26.0;88
11;24.47;88
5;51.3;88
10;24.87;88
8;33.83;89
7;45.72;89
6;48.27;89
9;25.67;89
11;24.27;89
10;24.6;89
5;51.23;89
10;24.4;90
8;33.53;90
9;25.67;90
6;48.13;90
7;45.63;90
5;50.87;90
11;24.2;90
4;51.03;90
7;45.05;91
8;33.52;91
6;47.83;91
9;25.2;91
5;50.83;91
11;23.92;91
9;25.0;92
7;44.53;92
5;50.8;92
6;47.83;92
11;23.8;92
8;33.5;92
9;24.27;93
7;44.5;93
8;33.3;93
11;23.0;93
10;23.33;93
6;47.67;93
5;50.7;93
10;23.33;94
9;24.27;94
11;22.88;94
5;50.32;94
8;33.0;94
7;44.48;94
6;47.5;94
11;22.83;95
8;32.3;95
7;43.83;95
5;49.67;95
6;47.33;95
9;23.77;95
8;32.28;96
5;47.93;96
9;23.23;96
7;43.1;96
6;46.78;96
11;22.8;96
4;49.62;96
9;22.67;97
8;32.17;97
4;49.2;97
7;43.02;97
6;46.7;97
5;47.57;97
11;22.6;97
4;49.17;98
11;22.5;98
8;31.43;98
5;47.42;98
6;46.37;98
7;42.9;98
8;31.38;99
7;42.82;99
10;22.33;99
5;47.33;99
9;22.5;99
6;46.33;99
4;48.37;99
11;22.07;99
9;22.47;100
11;22.0;100
4;47.83;100
7;42.63;100
8;31.12;100
5;47.28;100
6;46.3;100
9;21.88;101
7;42.48;101
4;47.7;101
5;47.13;101
8;30.97;101
6;46.3;101
11;21.77;101
5;47.03;102
9;21.77;102
8;30.6;102
7;42.37;102
11;21.7;102
6;46.2;102
7;42.03;103
8;30.43;103
11;21.5;103
5;46.88;103
6;46.08;103
10;21.67;103
8;30.3;104
9;21.67;104
6;45.83;104
11;21.33;104
5;46.6;104
7;42.0;104
7;41.88;105
9;21.57;105
11;21.22;105
8;29.73;105
6;45.83;105
5;45.97;105
11;20.67;106
7;41.82;106
10;21.0;106
9;21.5;106
8;29.6;106
6;45.67;106
5;45.72;106
11;20.6;107
9;21.4;107
8;29.53;107
6;45.42;107
7;41.67;107
4;45.67;107
8;29.47;108
10;20.6;108
7;41.57;108
4;45.55;108
6;45.37;108
11;20.1;108
9;21.27;108
6;45.27;109
10;20.33;109
8;29.43;109
11;19.77;109
7;41.57;109
5;45.1;110
7;41.47;110
8;29.4;110
9;20.22;110
11;19.6;110
6;44.8;110
10;20.1;110
8;29.38;111
7;41.43;111
10;20.0;111
4;45.0;111
11;19.43;111
9;20.07;111
6;44.77;111
5;44.63;112
8;29.07;112
7;41.4;112
6;44.53;112
11;19.27;112
10;19.6;112
8;29.07;113
9;19.47;113
11;18.5;113
10;19.33;113
6;44.33;113
5;44.5;113
7;41.33;113
8;29.05;114
9;19.47;114
7;41.17;114
6;44.25;114
11;17.97;114
5;44.25;114
10;19.1;114
6;44.23;115
10;18.83;115
7;40.17;115
8;28.83;115
11;16.6;115
8;28.8;116
7;39.9;116
11;16.5;116
6;44.17;116
10;18.7;116
8;28.78;117
9;18.68;117
7;39.7;117
11;16.33;117
10;18.53;117
6;44.1;117
5;44.17;117
8;28.07;118
9;18.67;118
5;44.08;118
7;39.63;118
10;18.33;118
11;16.0;118
6;44.07;118
8;28.0;119
7;39.55;119
10;18.0;119
9;18.6;119
11;15.83;119
6;44.07;119
8;27.72;120
9;18.5;120
6;44.0;120
7;39.48;120
10;17.93;120
11;14.77;120
5;44.03;120
8;27.62;121
9;18.43;121
6;44.0;121
7;39.33;121
11;14.27;121
10;17.6;121
11;13.5;122
10;17.47;122
8;27.05;122
7;39.05;122
9;18.43;122
6;43.97;122
5;44.0;122
10;16.67;123
7;38.98;123
9;18.4;123
11;13.0;123
6;43.83;123
8;26.93;123
7;38.9;124
11;10.97;124
5;43.83;124
9;18.23;124
8;26.83;124
10;16.6;124
6;43.33;124
8;26.83;125
7;38.72;125
11;10.37;125
9;18.0;125
10;16.55;125
5;43.5;125
6;43.2;125
4;43.7;125
4;43.63;126
7;38.67;126
5;43.43;126
9;17.4;126
8;26.4;126
11;2.83;126
10;16.4;126
6;42.85;126
7;38.53;127
11;0.0;127
9;17.33;127
6;42.62;127
5;43.38;127
10;16.17;127
8;26.27;127
4;43.6;127
8;25.92;128
9;17.17;128
7;38.5;128
6;42.53;128
10;13.6;128
4;43.3;128
9;17.0;129
10;13.5;129
6;42.5;129
7;38.3;129
4;43.22;129
8;25.8;129
10;13.0;130
9;15.3;130
5;42.33;130
4;43.1;130
7;38.27;130
8;25.73;130
6;42.27;130
9;14.57;131
8;25.33;131
6;41.87;131
4;43.08;131
7;38.17;131
5;42.33;131
10;11.63;131
9;14.5;132
10;10.67;132
4;43.0;132
8;25.17;132
6;41.78;132
5;42.13;132
7;38.13;132
4;42.97;133
6;41.67;133
8;25.07;133
7;38.0;133
9;14.17;133
10;10.5;133
5;41.97;133
8;25.05;134
5;41.6;134
10;9.93;134
7;38.0;134
9;14.07;134
6;41.57;134
4;42.7;134
10;9.8;135
7;37.8;135
6;41.47;135
4;42.62;135
9;13.97;135
8;24.83;135
5;41.58;135
8;24.7;136
6;41.35;136
7;37.77;136
9;13.6;136
4;42.5;136
10;9.23;136
7;37.03;137
6;41.33;137
9;13.6;137
10;8.75;137
8;24.53;137
4;42.5;137
9;13.47;138
6;41.17;138
4;42.17;138
8;24.5;138
10;6.8;138
5;41.33;138
7;36.9;138
7;36.8;139
6;41.0;139
5;41.33;139
10;6.67;139
9;13.45;139
8;24.43;139
7;36.7;140
5;41.22;140
8;24.42;140
9;13.37;140
10;6.57;140
6;40.63;140
7;36.68;141
10;6.5;141
8;24.27;141
5;41.22;141
9;13.03;141
6;40.57;141
9;12.9;142
6;40.5;142
8;24.07;142
7;36.67;142
5;41.17;142
10;5.83;142
9;12.67;143
7;36.58;143
5;40.97;143
6;40.5;143
10;5.8;143
8;23.67;143
8;23.5;144
5;40.9;144
9;12.67;144
6;40.47;144
10;5.67;144
7;36.3;144
9;12.6;145
7;36.3;145
5;40.85;145
6;40.33;145
10;5.35;145
8;23.38;145
10;3.67;146
7;36.17;146
8;23.37;146
5;40.73;146
9;12.53;146
6;40.15;146
4;40.83;146
8;23.3;147
5;40.67;147
9;12.42;147
7;36.07;147
4;40.73;147
10;2.5;147
6;40.0;147
3;40.83;147
7;36.05;148
10;0.0;148
9;11.67;148
6;39.95;148
8;23.23;148
5;40.63;148
5;40.57;149
7;36.0;149
9;11.47;149
6;39.87;149
8;23.23;149
6;39.83;150
7;35.63;150
9;11.23;150
8;22.87;150
5;40.5;150
8;22.83;151
5;40.48;151
6;39.67;151
9;10.97;151
7;35.32;151
5;40.13;152
9;10.57;152
4;40.45;152
8;22.77;152
7;35.18;152
6;39.55;152
7;34.68;153
4;40.38;153
9;10.47;153
8;22.67;153
6;39.4;153
5;39.67;153
6;39.27;154
7;34.62;154
5;39.62;154
9;10.37;154
8;22.57;154
4;40.33;154
7;34.43;155
9;10.33;155
8;22.5;155
5;39.47;155
6;39.2;155
4;40.33;155
7;33.77;156
4;40.1;156
5;39.33;156
8;22.35;156
9;10.33;156
6;39.02;156
4;40.05;157
7;33.57;157
8;22.27;157
9;10.25;157
5;39.23;157
6;38.73;157
8;22.17;158
9;10.23;158
4;39.72;158
5;39.18;158
7;33.5;158
6;38.53;158
7;33.38;159
8;22.07;159
9;9.88;159
4;39.33;159
5;39.05;159
6;38.5;159
9;9.83;160
6;38.4;160
4;39.3;160
8;22.0;160
5;38.92;160
7;33.33;160
6;38.27;161
8;21.9;161
9;9.5;161
5;38.8;161
7;33.33;161
4;39.28;161
6;38.23;162
8;21.88;162
9;9.47;162
7;33.25;162
5;38.67;162
4;39.1;162
9;9.33;163
4;38.73;163
7;33.17;163
8;21.73;163
5;38.43;163
6;38.2;163
9;9.17;164
4;38.67;164
7;33.1;164
8;21.7;164
5;38.33;164
6;38.18;164
7;33.07;165
8;21.57;165
9;9.13;165
4;38.38;165
6;38.17;165
8;21.47;166
7;32.97;166
9;9.02;166
6;38.0;166
4;38.33;166
5;38.17;166
6;37.85;167
4;38.33;167
8;21.45;167
7;32.82;167
9;9.0;167
4;38.0;168
8;21.37;168
6;37.8;168
7;32.73;168
9;8.67;168
6;37.7;169
8;21.3;169
7;32.68;169
9;8.3;169
8;21.23;170
9;8.27;170
6;37.67;170
7;32.67;170
5;37.7;170
6;37.5;171
8;21.2;171
9;8.22;171
7;32.57;171
5;37.68;171
8;21.17;172
9;7.33;172
7;32.57;172
5;37.67;172
6;37.5;172
7;32.5;173
9;7.3;173
6;37.33;173
8;21.07;173
5;37.65;173
5;37.6;174
7;32.3;174
8;20.9;174
6;37.23;174
9;7.17;174
6;37.13;175
9;6.83;175
7;32.27;175
8;20.83;175
4;37.6;175
5;37.53;175
6;36.88;176
9;6.7;176
7;32.13;176
5;37.47;176
4;37.53;176
8;20.73;176
5;37.42;177
7;31.97;177
9;6.43;177
6;36.75;177
8;20.67;177
3;37.5;177
7;31.93;178
9;6.3;178
5;37.33;178
8;20.5;178
6;36.27;178
7;31.93;179
5;37.23;179
8;20.47;179
4;37.33;179
9;6.2;179
6;36.23;179
7;31.83;180
9;6.17;180
3;37.17;180
8;20.33;180
5;37.13;180
6;36.03;180
8;20.23;181
7;31.8;181
5;37.1;181
9;6.0;181
6;35.93;181
8;20.17;182
5;37.07;182
7;31.73;182
6;35.93;182
9;5.47;182
8;20.13;183
7;31.73;183
5;37.05;183
9;5.17;183
6;35.82;183
5;37.03;184
7;31.72;184
8;20.03;184
9;5.1;184
6;35.63;184
5;36.9;185
8;20.0;185
7;31.7;185
6;35.6;185
9;4.9;185
4;37.03;185
9;3.67;186
7;31.47;186
4;37.03;186
8;19.98;186
5;36.9;186
6;35.52;186
7;31.18;187
5;36.83;187
8;19.97;187
9;3.5;187
4;37.02;187
6;35.5;187
8;19.93;188
5;36.8;188
4;37.0;188
9;3.33;188
7;31.07;188
6;35.47;188
4;36.87;189
5;36.75;189
8;19.9;189
6;35.4;189
7;31.0;189
9;3.17;189
8;19.67;190
6;35.4;190
7;30.83;190
9;3.0;190
4;36.83;190
5;36.7;190
7;30.78;191
8;19.67;191
4;36.75;191
5;36.67;191
9;2.83;191
6;35.37;191
4;36.73;192
6;35.33;192
8;19.17;192
5;36.65;192
7;30.67;192
9;2.67;192
5;36.53;193
7;30.57;193
8;18.83;193
4;36.58;193
9;2.5;193
3;36.67;193
6;35.33;193
9;0.0;194
6;35.1;194
7;30.55;194
5;36.43;194
4;36.57;194
8;18.57;194
8;18.47;195
7;30.3;195
4;36.57;195
5;36.33;195
6;35.03;195
5;36.13;196
7;30.28;196
8;18.43;196
4;36.37;196
6;35.0;196
6;34.93;197
7;30.23;197
8;18.33;197
5;36.08;197
4;36.23;197
6;34.67;198
5;36.03;198
8;18.23;198
7;30.2;198
4;36.2;198
7;30.18;199
5;36.0;199
6;34.65;199
8;18.03;199
8;18.03;200
5;35.93;200
7;30.1;200
6;34.62;200
8;18.0;201
7;30.0;201
6;34.57;201
5;35.77;201
5;35.75;202
6;34.57;202
7;29.83;202
8;17.9;202
7;29.67;203
8;17.8;203
