parameter;value
ga_rounds;50000
ga_population;50
ga_crossover;0.6
ga_mutation;0.1
p_rounds;30

p_step;2500

0;61.75221238938053;117.91859563255699;646;0
1;11.626086956521739;16.81658583408592;98;0
2;7.9689922480620154;12.74996200024737;98;0
3;6.732824427480916;10.539175582617688;64;0
4;5.394160583941606;8.173988212467192;64;0
5;5.9416058394160585;12.995907966468016;127;0
6;5;7.779770092684967;64;0
7;5.013888888888889;7.828570689245837;64;0
8;4.938356164383562;7.787897421299658;64;0
9;4.4206896551724135;5.886270472602185;31;0
10;5.213793103448276;9.29544856285453;64;0
11;5.173913043478261;9.551178353166126;64;0
12;4.3768115942028984;6.01118531439118;34;0
13;4.63265306122449;7.553536441698639;64;0
14;5.20979020979021;9.32500284850853;64;0
15;4.302816901408451;5.952518313982232;31;0
16;4.8108108108108105;7.778700511720373;64;0
17;5.176056338028169;9.296761653663628;64;0
18;4.773049645390071;7.89789193784034;64;0
19;4.049295774647887;5.371750992033003;22;0
